Source	CreatedDateTimeUtc	Category	Score	Score contextRequired	Score text	ID	SourceUri	User	Content
finance	2015-01-01 12:08:00	Šport	3.0	false	0.0	8917.0	http://www.finance.si/8815239/Koliko-smu%C4%8Darije-za-koliko-denarja	0313EKINX	kje je pa kaj o Avstriji in Italiji?
rtvslo	2015-08-15 12:45:00	Gospodarstvo	2.0	false	0.0	9755.0	http://www.rtvslo.si/gospodarstvo/vse-vec-dolgotrajno-brezposelnih/371788	kozorog1973	ja Geres ima prav!
rtvslo	2015-03-22 09:50:00	Šport	3.0	true	0.0	9137.0	http://www.rtvslo.si/sport/zimski-sporti/video-najgrenkejsa-dvojna-zmaga-prevc-brez-globusa/361079	jaka-kajdiz	Fajn Krafta pa ne bomo pokazal okej
reporter	2015-12-22 08:18:41	Gospodarstvo	3.0	false	0.0	12475.0	http://www.reporter.si/slovenija/naftni-derivati-%C5%BEe-leta-niso-bili-tako-poceni/57701	ankacerkezi	V Velikovcu 0,898 €.
24ur	2015-07-18 21:48:00	Šport	3.0	false	1.0	8056.0	http://www.24ur.com/sport/nogomet/1_snl/derbi-na-kanalu-a-olimpija-v-stozicah-gosti-gorico.html?bl=0	Jure Anonimen	neka tišina a je na štajerskem nehal internet delovat? :)
rtvslo	2015-01-11 22:11:00	Šport	1.0	false	0.0	10298.0	http://www.rtvslo.si/sport/novice/kevin-kampl/355600	bobbek	Kajzer Franz,kannst scheissn geh`n.
finance	2014-09-10 17:59:00	Gospodarstvo	3.0	false	0.0	7826.0	http://www.finance.si/8809232/Top%C4%8Dider-na-Majni	Inside	USA temeljijo na mnogo mocnejsi ekonomsko gospodarsko znanstveni podlagi kot je nekdanja YU, da jih tiskanje denarja ne more presenetiti s hiperinflacijo. Navzven se vidi kot da pocnejo isto, toda posledice tega so pa neprimerljivo drugacne.
rtvslo	2014-10-28 13:19:00	Gospodarstvo	3.0	false	0.0	11612.0	http://www.rtvslo.si/gospodarstvo/cenejsa-bencin-in-dizel/349715	kralj matjaž	K_ris Seveda ne razumeš, kaj ti želim povedati, ker nisi sposoben kritičnega razmišljanja. Ti bom citiral iz članka: Vlada je zvišala trošarine. Vidiš država davkov in trošerin ni pustila na enaki ravni, ampak jih je zvišala. Torej trg ne more odreagirat in ceno prilagodit ponudbi in povpraševanju.  Če se navežem na svoj prejšni komentar, ki sem ga dal BMju. Če proizvodnja pade na 0,3€ in država ne dvigne davkov, ter ukine regulirano ceno, se bo trg odzval tako, da boš imel ponudnika, ki bo jabolka prodajal po 1,8€, ter drugega, ki bo ostal na 2€, ter tretjega, ki bo ceno dvignil na 2,2€. Sedaj boš pa ti sam izbiral, kje boš kupil jabolka.
reporter	2015-01-11 10:12:29	Politika	3.0	false	-1.0	8393.0	http://www.reporter.si/slovenija/zakaj-je-gregor-golobi%C4%8D-najbolj-vpliven-slovenec/49118	kajn	Mario Puzo , avtor Botra je žal že mrtev tako, da bo moral nekdo drug napisati knjigo o slovenski mafiji  in njenih botrih............
finance	2010-08-11 07:32:00	Politika	3.0	false	1.0	8421.0	http://www.finance.si/286549/Je-za-%C5%A1efinjo-sklada-kmetijskih-zemlji%C5%A1%C4%8D-%C5%BEe-zlobirana-Maja-Kotar	Camasru	bravo Finance, vaša pisana beseda še edino nekaj velja v tej slovenski štali
rtvslo	2014-10-27 18:54:00	Gospodarstvo	3.0	false	0.0	11642.0	http://www.rtvslo.si/gospodarstvo/cenejsa-bencin-in-dizel/349715	Mindmaster	Pri pokojninskem sistemu bi se lahko zgledovali po Dancih, ki imajo najbolj vzdržnega, bi bilo pa treba ob tem reformirati še delovno zakonodajo. Na dolgi rok bi se zvišale neto nadomestitvene stopnje po upokojitvi, ki so danes okoli 54% v Sloveniji. Do te stopnje naj država še doplačuje pokojnine po reformi in s tem ne bo kršila že pridobljenih pravic. Pa čeprav bi za to bilo potrebno zadolževanje.
24ur	2014-02-26 20:06:00	Šport	3.0	false	1.0	12043.0	http://www.24ur.com/tina-maze-nominirana-za-najvisje-sportno-priznanje-na-svetu.html?ar=	mikeTHEbike	Sem vesel, da si to bedno drzavo delim vsaj z taksnim vrhunskim sportnikom kot je tina!
rtvslo	2015-10-14 23:01:00	Šport	3.0	false	1.0	10099.0	http://www.rtvslo.si/sport/odbojka/ep-v-odbojki-2015/giani-slovenija-lahko-postane-tudi-evropski-prvak/376344	Binder Dandet	Čestitke fantom in selektorju. Sem gledal včeraj na pol. Dojenčka sem čuval, nisem želel bit preveč nervozen.:) Kot nekdo, ki odbojke v preteklosti ni spremljal....začelo se je z ACH. Ko mi je postala bolj zanimiva. Tole pravljico, ki jo zdaj delajo....to je podobno kot takrat Katančeva pravljica z evropskim (omenjam ga, ker ga je toliko ljudi omenilo....vem da ni rezultat primerljiv), ko smo Slovenci fuzbal ponotranjili. Tole bo podoben rezultat pri odbojki imelo. Upam, da s tole izjavo o prvakih ni šel predaleč....saj poznamo slovenski sindrom. Mi smo dobri underdogi, sicer pa zatajimo. Držim pesti.
rtvslo	2015-03-12 12:10:00	Šport	3.0	false	1.0	8363.0	http://www.rtvslo.si/sport/zimski-sporti/po-spodrsljaju-krafta-prevc-na-drugo-mesto-v-rumeno-pa-freund/360340	Es	Držimo pesti za današnjo pomembno zmago, Kraft.
rtvslo	2015-03-06 20:14:00	Šport	3.0	false	0.0	9998.0	http://www.rtvslo.si/sport/kosarka/pestro-poletje-druzine-dragic-nova-pogodba-in-narascaj/359873	žorž	Link za tekmo proti washingtonu se da dobit!??
24ur	2015-08-30 13:48:00	Drugo	3.0	false	-1.0	11367.0	http://www.24ur.com/novice/svet/prvo-neformalno-srecanje-pahorja-in-hrvaske-predsednice-po-izbruhu-arbitrazne-afere.html?bl=0	Frane Šajn	Ali pohar ve kaj si mislijo Slovenci o ljudeh , ki se kar naprej smejijo neglede na potrebo ali ne.
24ur	2008-09-15 10:00:00	Gospodarstvo	3.0	false	-1.0	7843.0	http://www.24ur.com/novice/gospodarstvo/milijardne-izgube.html?ts=1396842459&stream_cat=4	LexLuthor	Ne pozabite, da ima veliko ljudi svoj denar v vzajemnih skladih (globalnih in v delnicah). Malo spremljajte, kaj se zadnje čase dogaja z njihogvo vrednostjo! Za večino malih investitorjev so dosegli all-time-low. Veliko denarja ljudje izgubljajo. Amerika je ključ do vsega. Tam se vedno vse sranje začne in tudi zaključi običajno. Tole godljo so nam zakuhali ameriški konservativci z Bushem na čelu. Sedaj bodo morali spet Demokrati popravljati škodo. Gorje svetovnemu gospodarstvu, če Obama ne bo zmagal! Določene analogije lahko potegnemo tudi z našo desničarsko vlado....
rtvslo	2014-02-15 08:48:00	Šport	3.0	false	1.0	12114.0	http://www.rtvslo.si/sport/oi-2014/alpsko-smucanje/video-tini-maze-nova-medalja-usla-le-za-desetinko/329931	bondi	Odlično...bravo lepa Ančka, Marička in Niki...najboljše na vrhu.
finance	2012-06-16 16:21:00	Politika	3.0	false	-1.0	10889.0	http://www.finance.si/356484/Cipras-Dogovor-ki-prepre%C4%8Duje-bankrot-bo-v-ponedeljek-zgodovina	sam2004	O čem pa se boste pogajali?  O ceni oliv in gyrosov?
rtvslo	2015-06-10 23:26:00	Gospodarstvo	3.0	false	0.0	9400.0	http://www.rtvslo.si/gospodarstvo/nadzorniki-sdh-ja-sprejeli-osnovno-ponudbo-za-telekom-cinven-brez-komentarja/367208	the law1	@Pohojen  [i]Kje ima država denar za vlaganje? Tuje investicije se kažejo že pri Telekomu, NKBM-u ipd. Če lahko poceni kupijo firmo, se jim to izplača, sicer pa ne. Ne bodo pa investirali v države z višjimi plačami kot so kitajske.
24ur	2015-11-07 19:37:00	Šport	3.0	false	1.0	8108.0	http://www.24ur.com/sport/nogomet/1_snl/kanal-a-in-voyo-prvi-strelec-lige-sporar-v-velenje-po-gole-zmaji-pa-po-cetrto-zaporedno-zmago.html?bl=1	Limonin sok	Bravo fantje ! še ena pomembna zmaga, na zelo težkem gostovanju in to brez hentya in matiča, ki sta oba zelo pomemben člen v ekipi :) gremo na derbi s +7, ali pa še mogoče kaj več če jutr klub z gej barvo kiksne :)
rtvslo	2015-03-22 09:30:00	Šport	3.0	false	1.0	8357.0	http://www.rtvslo.si/sport/zimski-sporti/video-najgrenkejsa-dvojna-zmaga-prevc-brez-globusa/361079	Speedy_Slo	Seveda, da tekma bo.. Danes ni problem veter, problem je ponovno smučina zaradi nekaj snega oz. rahlega dežja. V kratkem pričakujem, da se bo vse skupaj začelo! Glede na to da je 30 tekmovalcev bi jih lahko v 20minutah vse spustili in poskusna pričakujem, da tudi bo! :) Sicer me pa use to spominja na marec 2005... ;))
24ur	2015-11-16 17:04:00	Šport	3.0	false	1.0	8642.0	http://www.24ur.com/sport/nogomet/slovenija-bo-v-mariboru-ukrajini-morala-zabiti-dvakrat-toliko-golov-kot-pet-reprezentanc-skupaj.html?bl=1	probeg	Ajmo slovenijaaa!!
rtvslo	2015-06-16 10:45:00	Šport	3.0	false	0.0	9991.0	http://www.rtvslo.si/sport/kosarka/malo-moznosti-za-nastop-gorana-dragica-na-ep-ju/367640	jurecar	Domen Lorbek?, Erazem Lorbek?,Edo Murič?, Mirza Begič?, Mirko Mulalič?( Glede na to, kako reprezentanco imamo bi komot igrali še Marko Milič, Primož Brezec, Jaka Lakovič, Sani Bečirovič.....)
24ur	2015-09-24 13:47:00	Gospodarstvo	2.0	false	1.0	10583.0	http://www.24ur.com/novice/svet/volkswagen-lastnike-vozil-ze-aprila-obvescal-o-napaki-in-pozival-k-posodobitvi-programske-opreme.html?bl=1	HordeZla	Vw do groba :-)
rtvslo	2015-02-05 11:31:00	Gospodarstvo	3.0	true	1.0	8829.0	http://www.rtvslo.si/gospodarstvo/evropska-komisija-v-sloveniji-letos-1-8-odstotna-gospodarska-rast/357614	janezdolzan	optimistično, morda celo motivatorsko, ampak koliko je to realno?  še nezaposlenost pa zadolževanje je treba rešit
24ur	2015-10-19 06:28:00	Šport	3.0	false	1.0	10134.0	http://www.24ur.com/sport/ostalo/slovenija-francija-odbojka-finale-evropsko-prvenstvo-sofija.html?bl=1	Kwaj	To fantje....bravooooooooooooo
reporter	2015-08-31 13:39:32	Drugo	3.0	false	-1.0	11203.0	http://www.reporter.si/slovenija/janez-jan%C5%A1a-zgolj-solidarnost-problema-ne-bo-re%C5%A1ila/54898	kralj	Seveda ti besedila nisi dojel, ker ti rdeča mrena onemogoča razumevanje napisanega. Še čudno, da ga nisi obeležil za fašista, ker hoče begunsko krizo celostno reševati   ne pa samo parcialno.
rtvslo	2014-08-26 21:28:00	Šport	3.0	false	-1.0	12461.0	http://www.rtvslo.si/sport/nogomet/celtic-je-gotof-liga-prvakov-prihaja-v-maribor/344929	Medo1247	Škoda za MB. Ostalo bo 0:0!
finance	2014-11-24 08:25:00	Gospodarstvo	3.0	false	-1.0	7816.0	http://www.finance.si/8813301/Razkrivamo-sindikalisti-med-slovenskimi-pla%C4%8Dnimi-rekorderji	Gustl	"Ker sem že dolgo na forumu, sem večino že povedal, tako da se bom na to temo samo citiral iz leta 2011 :)   forum.finance.si/?m=...645&single  ""Problem naših zbornic (in tudi sindikatov) je v tem, da so pravzaprav ostanki prejšnjih obveznih zbornic (insindikatov). In ker so ohranili isto logiko, kot je bila prej, torej ""člane imamo, ali kaj naredimo za njih ali ne"", je storitev temu primerna.  Zbornice so lahko koristne za podjetja (enako sindikati za delavce), ampak najprej se morajo vsi dinozavri sesut, potem pa bodo podjetja prej kot slej našla razloge za takšno in drugačno povezovanje (podobno je s sindikati)."""
rtvslo	2015-02-20 16:06:00	Šport	2.0	false	0.0	9977.0	http://www.rtvslo.si/sport/kosarka/pat-riley-goran-dragic-je-popolna-okrepitev-za-miami/358783	podviz	Miami
rtvslo	2014-05-20 18:21:00	Gospodarstvo	3.0	false	1.0	7949.0	https://www.rtvslo.si/kolumne/resevanje-evra/337352	bitcoin	Rešitev bi lahko bila BITCOIN.  Preberi si: https://slo-tech.com/forum/t606964
rtvslo	2015-09-08 18:24:00	Drugo	3.0	false	-1.0	11414.0	http://www.rtvslo.si/slovenija/slovenija-se-na-morebitni-val-beguncev-dejavno-pripravlja/373544	tru-bar	Mogoče pa v Sloveniji ni samo cincavi Cerar in imamo tudi še ustrežne varnostne službe, ki bodo opravljale svojo zakonsko vlogo in nas bodo zaščitile pred ilegalnimi ekonomskimi migranti v skladu z domačo in mednarodno zakonodajo.
24ur	2014-02-14 13:23:00	Šport	3.0	false	1.0	12004.0	http://www.24ur.com/sport/zimski_sporti/tina-na-podelitev-odlicij-v-soci-bi-se-rada-prisla-prav-lepo-je-tukaj.html?bl=0	aviktora	Čestitke Ivici Kosteliću za srebrno medaljo!
rtvslo	2015-07-20 12:14:00	Gospodarstvo	3.0	false	0.0	12545.0	http://www.rtvslo.si/gospodarstvo/dizel-bo-cenejsi-za-bencin-bo-treba-odsteti-enako-denarja/370036	DrFunk	nerdečnečrn: Tečaj dolarja in cena surove nafta sta vsekakor relevantna! DDV in trošarina sta pač ekstra strošek ki se ju nabije na ceno celotnega stroška.
finance	2014-09-15 20:33:00	Gospodarstvo	3.0	false	0.0	9535.0	http://www.finance.si/8809586/Mramor-napovedal-kr%C4%8Denje-izdatkov-nepremi%C4%8Dninski-davek-ostaja	Inside	Zelo veliko besed, ki gredo hitro v usesa in ustvarijo vtis da clovek ve kaj dela. Pomembnejsi od tega pa bodo rezultati, kajti papir je eno realnost pa drugo.
reporter	2015-09-13 20:08:29	Drugo	3.0	false	-1.0	11150.0	http://www.reporter.si/svet/nem%C4%8Dija-zaradi-begunske-krize-ponovno-uvedla-nadzor-na-mejah-zlasti-z-avstrijo/55262	centurion	"....."". V skladu s pravili EU je za osebe, ki zaprosijo za zaščito, dolžna poskrbeti prva varna država, v katero vstopijo.""....Turčija, Grčija,Makedonija,Srbija,++++Madžarska++++Hrvaška, SLOVENIJA, Avstrija.....in končno PRVA VARNA DRŽVA......Nemčija. Nisem vedel doslej, da živim v -NE- VARNI DRŽAVI. Naj me kdo potolaži, pliiissss."
rtvslo	2011-03-15 14:15:00	Šport	3.0	false	-1.0	8999.0	http://www.rtvslo.si/sport/zimski-sporti/tezave-nasega-smucanja-nikakor-niso-plod-slabega-dela/253077	tomaz94	in kdo je ta aca??a to je kak smučar al se en toretik ki je tam zarad dnara??
rtvslo	2013-09-20 21:52:00	Šport	3.0	false	1.0	10062.0	https://www.rtvslo.si/sport/odbojka/ep-v-odbojki-2013/pravljicen-uvod-v-prvenstvo-padli-evropski-prvaki-srbi/318183	Amsel	Odbojkarji ne bodo, oni so junaki!
finance	2015-09-02 10:25:00	Drugo	3.0	false	1.0	11119.0	http://www.finance.si/8835167/Zakaj-je-treba-%C5%A1engen-braniti-tako-kot-evro	FIN-368181	Ta prispevek ima pravilen naslov, vsebina pa je zgrešena. Realnost je, da je Schengen trba branit, kar pomeni da je potrebno dobro braniti mejo schengenskega območja, sicer ga kmalu ne bo več.
rtvslo	2015-09-14 10:17:00	Drugo	3.0	false	1.0	11464.0	http://www.rtvslo.si/slovenija/anketa-begunska-kriza-je-varnostno-problematicna-humanitarna-katastrofa/373957	Dr. Kumrovec	Če bomo lepo sprejeli begunce se nam bo obrestovalo x100. Če bomo dovolili sovraštvo in nestrpnost bomo imeli probleme.
24ur	2013-12-05 11:11:00	Šport	3.0	false	1.0	12002.0	http://www.24ur.com/tina-maze-ja-precej-sokantno-je-vse-skupaj-a-ni-tako-crno.html?bl=1	You are always on my heart	Gooo Lindsey!!
rtvslo	2015-04-07 12:05:00	Gospodarstvo	3.0	true	0.0	9728.0	http://www.rtvslo.si/gospodarstvo/marca-obcutno-vec-zaposlitev-brezposelnost-se-je-zmanjsala-po-vsej-sloveniji/362283	lotmershki21	Sezonski delavci....
24ur	2014-02-15 20:49:00	Šport	3.0	false	1.0	10141.0	http://www.24ur.com/sport/zimski_sporti/peter.html?ar=	Ibrahim666	Bravo Peter Orel!
rtvslo	2015-08-27 20:25:00	Drugo	3.0	false	-1.0	11473.0	http://www.rtvslo.si/svet/begunsko-krizo-je-treba-resiti-v-duhu-solidarnosti-tudi-do-neclanic-eu-ja/372593	FOAB	edina nevarnost za nas, da Italjani in Avstrijci zaprejo svojo mejo.  Sem že napisal, da je najboljša rešitev, koridor preko Makedonije, Srbije...vse do nemške meje, pa naj se švabi ukvarjajo z njimi. (Transport in tranzit jim zaračunamo) pa še Fraportovo letališče imamo, da si jih vozijo v Nemčijo na lastne stroške če dobimo naval.   za nas rešena stvar.
rtvslo	2009-11-17 11:33:00	Šport	3.0	false	1.0	8724.0	http://www.rtvslo.si/sport/nogomet/video-naj-se-ponovi-kijev-in-pesem-slovenija-gre-naprej/216781	turbo_jezek	Kar kurjo polt sem dobil ob branju tega članka. Gremo naši! Dejmo pokazat prepotentnim rusom kdo so Slovenci!!
finance	2015-10-01 12:32:00	Gospodarstvo	3.0	false	-1.0	10350.0	http://www.finance.si/8836445/Nyberg-Izpla%C4%8Dali-nismo-ni%C4%8D-kar-ne-bi-bilo-v-skladu-z-merili	XIDOO	zakaj pa so se spravili samo na Manssona? Kaj pa Škrubej in Koršič? Saj imata onadva tudi odprte račune v tujini? Aja, ta dva sta pa naša... Mea culpa.
rtvslo	2015-01-26 11:28:00	Politika	3.0	false	1.0	10991.0	http://www.rtvslo.si/svet/cipras-prisegel-kot-najmlajsi-grski-premier-v-zadnjih-150-letih/356753	zapatist	@redred  Sem samo opozoril, da ZDA ob krizi niso stavile na varčevanje in so danes že kar nekaj časa izven nje in jim kaže precej dobro.
rtvslo	2015-02-03 13:47:00	Gospodarstvo	3.0	false	0.0	9670.0	http://www.rtvslo.si/gospodarstvo/januarja-se-je-brezposelnost-krepko-povecala/357413	živko	Samo enemu je to v Sloveniji uspelo,da je bila brezposelnost pod 7%
rtvslo	2013-08-26 11:25:00	Šport	3.0	true	0.0	8242.0	http://www.rtvslo.si/sport/kosarka/ep-v-kosarki-2013/junaki-na-zaslisanju/goran-dragic-junak-ki-je-odstel-2500-dolarjev-za-darilo/315699	Jasminelle	Mu boš res veliko uslugo s tem naredil :D
finance	2014-03-26 08:37:00	Gospodarstvo	3.0	false	0.0	7792.0	http://www.finance.si/8503077/Ruski-medved-ren%C4%8Di-za-vogalom	prec	in kaj je hotel pesnik povedat?
rtvslo	2014-11-10 13:37:00	Gospodarstvo	3.0	false	-1.0	11799.0	http://www.rtvslo.si/gospodarstvo/bencin-in-kurilno-olje-drazja-avtoplin-cenejsi/350804	Jagoda Lilit	Toliko so nam banke in mulitnacionalke pojedle.
rtvslo	2014-02-15 09:01:00	Šport	3.0	false	1.0	12129.0	http://www.rtvslo.si/sport/oi-2014/alpsko-smucanje/video-tini-maze-nova-medalja-usla-le-za-desetinko/329931	mikedean	Spet bomo kleli teh deset stotink:( Je pa Tina edina smučarka na teh OI, ki je bila v vseh treh disciplinah v top5.
rtvslo	2015-02-03 13:47:00	Gospodarstvo	3.0	false	0.0	9827.0	http://www.rtvslo.si/gospodarstvo/januarja-se-je-brezposelnost-krepko-povecala/357413	nikhrast	To je normalno da se po praznikih brezposelnost poveča.  Pred prazniki kompanije potrebujejo dodatno delovno silo, seveda so to začasna dela, samo poglej trgovine, pošte, restavracije...., pa kakšen kaos pri Amazonu...
rtvslo	2015-06-27 11:38:00	Politika	3.0	false	-1.0	11047.0	https://www.rtvslo.si/evropska-unija/cipras-od-grske-vlade-zahtevajo-novo-breme-za-grsko-ljudstvo/368452	Dami	"@Tao3 ''Vidim par zblojencev, ki prelagajo krivdo za stanje na ""kao"" levega Ciprasa, pozabljate pa, da je Grčija de facto bankrotirala že pet let nazaj, pod desno vlado, da so Grčijo 25 let vodile desne vlade in jo zapufale in uničile! Zadnje pol leta se levi Cipras trudi popraviti KATASTROFO v Grških javnih financah, ki so jo pustile desne stranke''  Jaz pa vidim par zboljencev, ki še nikoli ni slišala za socialistično stranko Pasok! Na oblasti so bili od 1981-1990, 1993-2004, 2009-2012!  se pravi, da so bili od zadnjih 35 let, 25 let v Grčiji na oblasti socialisti!"
reporter	2015-11-08 08:59:12	Gospodarstvo	2.0	false	0.0	9592.0	http://www.reporter.si/slovenija/7-ekonomskih-zmot-o-migrantih-ki-naj-bi-gospodarsko-o%C5%BEivili-postarano-evropo/56631	šajtrga	@Steiermark, malo sem preletel današnje poste in naletel na neumnosti, ki jih kvasiš. Namreč, v Sovjetski zvezi ni nasilno izgubil življenja niti eden Jud... zato ker je bil Jud. Ker v slovenskem jeziku na to temo nisem našel virov, ti serviram nemškega, saj predvidevam, da ga dobro poznaš. Torej: https://de.wikipedia.org/wiki/J%C3%BCdische_Autonome_Oblast
finance	2014-04-18 08:23:00	Gospodarstvo	3.0	false	-1.0	10315.0	http://www.finance.si/8800926/Se-bo-DUTB-re%C5%A1evala-z-dobrimi-posojili	FIN-226536	"""Zakaj sta NLB in NKBM iz portfeljev »vrgli« posojila, ki se normalno odplačujejo, in ne zgolj posojil, ki se ne odplačujejo (znan je denimo podatek, da je v portfelju NLB po prenosu ostalo še skoraj dve milijardi evrov posojil!), ni jasno"" Pa bi moralo bit jasno zakaj se gre pri teh ""prenosih"", ki so vedno bolj nejasni."
